,Product,Ratings,Reviews
0,Otium Wireless Bluetooth Headphones,5.0 out of 5 stars,"Benson here again, continuing my reviews of USB Type-C legacy cables, adapters, and accessories. Today I am reviewing Otium's USB Type C to Micro USB Adapter, Otium USB Type C to Micro USB Adapter. This adapter is a MicroUSB female to Type-C plug adapter, putting it in the class of devices known as ""Legacy Host Adapters."" This product comes in a convenient 2 pack.

Let's check spec compliance :
I'm using my trusty Chromebook Pixel 2015 with the Chromium Twinkie USB-PD Sniffer, available on Amazon from Plugable : Plugable USB 3.1 Type-C (USB-C) Power Delivery Sniffer

For my first test, I've got the Otium MicroUSB Adapter plugged into a good quality (itself capable of >2.4A) Micro-B cable from Belkin. (this one: Belkin 6-Foot 2.0 USB Type C (USB-C) to Micro USB Charge Cable, USB-C Certified) That is then plugged Apple proprietary (MacBook) charger capable of 5.2V at 2.4A.

The Type-C end is plugged into Twinkie, acting as a pass through to Chromebook Pixel 2015. Picture attached!

First let's run the ectool command from Pixel's command line to check what Pixel thinks is happening on its USB-C ports :
localhost ~ # ectool --dev 1 usbpdpower
Port 0: SNK Charger Proprietary 4612mV / 2400mA, max 5000mV / 2400mA / 12000mW
Port 1: SRC

So far so good. Pixel identifies the charger as a Proprietary type adapter, and has negotiated 2.4A.

Let's see what Twinkie (the USB PD sniffer) says :
> tw cc
CC1 = 18 mV ; CC2 = 421 mV

The tw cc command reads the current voltage values from the CC pins. As you can see here, CC2 pin has a value of 421mV. Referring to the USB Type-C Specification Table 4-25 Voltage on Sink CC pins, this voltage falls right in the middle of the range allowed for vRd-USB, meaning that yes, this MicroUSB adapter has the correct 56k' pullup resistor!

One more Twinkie command :
> tw vbus
VBUS = 4750 mV ; -2440 mA

The tw vbus command uses twinkie's current and voltage meter ability. As you can see, the laptop is pulling just around 2.4A of current at 4.750V from the Apple charger over the Belkin cable + Otium adapter.

For a HighSpeed USB 2.0 data test, I’ve hooked my Nexus 5X to my Chromebook Pixel via the Otium MicroUSB adapter + Belkin cable to test large file transfer via MTP. It just works, no problem!

Now for more subjective judgments of this adapter : The Type-C plug on this adapter is a stamped metal part that's been wrapped around to the shape of the plug. It does have a seam on one side. This is good, but not great like the stronger deep-draw plugs from other manufacturers including the Google and Apple 1st party plugs. What definitely makes the Otium adapter stand apart from other adapters like it though is the shell, which is anodized aluminum and a step above the plastic shells of similar adapters. It feels durable and fits in with the all aluminum bodies of Pixel devices, Nexus 6P, and MacBooks.

In conclusion : A high quality charging and data sync MicroUSB Adapter from Otium! The adapter is a great safe way to breathe new life into your old A-to-MicroUSB cables for use with newer USB Type-C devices such as Nexus 6P/5X or Pixel devices. It is also future proof for fast charging USB Type-C devices to come!"
1,Otium Wireless Bluetooth Headphones,1.0 out of 5 stars,"These are a nice temporary way to get around getting a new phone that adopted yet another ""universal standard"" which means all your old chargers and accessories are garbage. I buy Android phones to get away from the Apple experience of proprietary connectors release every other generation, but now I get the full Apple experience with a different user interface.

EDIT: this review was written for a different product than it now shows. I bought an adapter piece for USB cable types, not these headphones. My star review has changed because of this which seems like a dirty sneaky practice."
2,Otium Wireless Bluetooth Headphones,5.0 out of 5 stars,"These adapters work great for converting all the existing micro USB cables into USB-C for the new devices in our house. We recently upgraded to the LG G5 and the Nexus 5X. However we also still have a number of other items (Amazon Kindle, Kindle Fire HDX, Kindle Fire 7, etc.) that need to be charged via micro USB. This is a great solution. The only problem I see is these are so small they can be lost when removed from the micro USB cable. Perhaps a small zip tie or lanyard that can be secured to the cable so you know they're always on the cable?"
3,Otium Wireless Bluetooth Headphones,5.0 out of 5 stars,"These set of three Micro USB-C type Charging Adapters were purchased to cap off some or my regular USB chargers in order to connect to my Galaxy Note 7. They fit well and are quality made. However, be aware that they do not provide data transfer, just charging of your phone.
I have no problem with these adapters, and do recommend them. The price is reasonable."
4,Otium Wireless Bluetooth Headphones,5.0 out of 5 stars,"Ordered this because of the positive review by Benson Leung.

When the product arrived, one of the two adapters didn't work (wasn't charging my wife's Nexus 5x). I sent a message to OtiumDirect, and they sent me a replacement free of charge. The replacement works great.

Overall, a really nice product, especially for the price, and very good, responsive customer service. I highly recommend this product."
5,Otium Wireless Bluetooth Headphones,5.0 out of 5 stars,"Recently changed my phone and was thinking about buying a USB-A and USB-C cable but since I had tons of micro USB cables, I figured buying this adaptor will save me some money.
So I bought this based on the famous Google engineer's review. There are so many similar products and that was the only way to find the proper one. The product itself is actually good quality but be careful as it comes in a small package and I almost threw it away with a garbage.
Anyway, I am overall satisfied with this adapter. I recommend this product."
6,Otium Wireless Bluetooth Headphones,5.0 out of 5 stars,"I bought a different set of adapters previously and only got 90ma from a 1ft micro USB cable plugged into a 1.5A USB socket, switched to these and get 1.3A with my Nexus 5X phone which is on par with the Nexus 5. So this is a must get if you are using USB Type C with Micro USB cables."
7,Otium Wireless Bluetooth Headphones,1.0 out of 5 stars,"I purchased ""USB Type C to Micro USB Adapter (2 Pack) Otium® USB-C to Micro USB Female Convert Connector for New Mackbook 12"", Google Chromebook Pixel, Nexus 5X /"" and the link brings me to this page.

The adapters never worked. I bought more USB C cables and gave the old cables away instead."
8,Otium Wireless Bluetooth Headphones,5.0 out of 5 stars,Great way to use old Micro USB cables. It could be my imagination that they don't charge as fast as true USB C cables or it could be a safety thing since Micro USB cables might not be up to the task. Either way they work.
9,Otium Wireless Bluetooth Headphones,4.0 out of 5 stars,These work great if you have any new samsung. adapts to fit old plug. I dont think it charges quite as fast as with the original charge but work great if you need a charge and dont have the original cord
