,Product,Ratings,Reviews
0,Shure SRH440 Professional Studio Headphones (Black),2.0 out of 5 stars,"My first Shure SRH440 came included with our high-end electronic keyboard we bought. They lasted about 9 months before the plastic piece that keeps the earmuff attached to the head-piece (or whatever) broke. So in other words, the ear muff was dangling by the little wire.

OK, we had some bad luck. So we ordered a new one from Amazon. In less than 3 months, the earmuff was broken off again. See pic.

The headphones are comfortable on my head and ears. The sound quality is good and the noise cancellation is good as well. But they just keep breaking under reasonable usage circumstance. Admittedly, teenagers (girls) also use these but they stay parked at our computer 100% of the time and I did not feel like our use case was extreme. Yes, the kids dropped them off the table occasionally and these were probably dropped on the floor a couple times, but for $90 I don't feel like they are very durable. Otherwise they are good headphones

If you are going to use them in a studio or placid environment and totally pamper them then there's nothing wrong. I'm just disappointed in their durability. Ordered a Sennheiser HD280PRO and build quality seems much better at the ear muff. Haven't owned them long enough to say they are better, but from looking at the ear muff attachment I do not think my next problem will be that.

No fault to the vendor or Amazon. I never bother with reviews but I just wanted to point this problem out.

UPDATE 11/29/2017: The Sennheiser HD280PROs are still great and haven't broken yet. Definitely recommend you purchase them over the Shure SRH440."
1,Shure SRH440 Professional Studio Headphones (Black),5.0 out of 5 stars,"I was recently in need of closed headphones with a $100 budget and curious about what the market offers. I thought I might share my findings with someone in a similar situation. The Shure SRH440 turns out to be the most accurate, neutral sounding closed cans among the eight headphone models that I have compared. Below is my review of these headphones.

I am a speaker builder with measurement equipment, so I know what is neutral and undistorted sound. Unlike speaker systems, most headphones have no crossover or frequency response correction circuit. So, it is critical to be able to know how much such uneven responses affect perception of their sound with respect to accuracy and neutrality. I have good sense of it since I have been measuring sound. But I do not have proper equipment for headphone measurement, mostly importantly a dummy torso/head, nor am I willing to invest time in making a DIY setup. This is the reason why my search and audition have been limited to headphones for which measurement data exist, with some exceptions (see below). I made use of three different sources for the data: InnerFidelity.com, Headphone.com, and en.GoldenEars.net. While there is consistency within each site's measurements, there is also inconsistency between them, due to different measurement conditions and compensation methods. So, I researched and took those into account.

One may say we can use EQ to remedy irregular frequency responses. But EQ has its own limitations. Some minor EQ'ing can help, but headphones that need too extensive correction should be avoided. The foremost reason is the loss of dynamic range. Theoretically, with EQ you can only limit, not increase, dynamic range in a certain frequency band. On the source side, you lose digital bit depth, and on the headphone side, you suppress the driver's efficient response range.

Below is the list of headphones that I have auditioned (in the order of their street prices):

- Tascam TH-02 ($30; no data available)
- Panasonic RP-HTF600-S ($32; semi-open headphones)
- Brainwavz HM3 / Incipio F38 ($35; no data available)
- Tascam TH-2000 ($50; no data available)
- AKG K518LE ($50)
- Sennheiser HD 429 ($65)
- Creative Aurvana Live! ($70)
- KRK KNS 6400 ($85)
- Shure SRH440 ($90)

My DIY speaker system (it measures very flat) served as a reference with respect to tonal balance. I also own some open headphones like Sony MDR-MA900 and Sennheiser PX100, which also provided a baseline when I evaluated tonal balance of the headphones under comparison. I used a desktop headphone amp that has flat FR and reasonably low output impedance.

I will give short, summarized impressions for each pair.

Tascam TH-02 (no measurement data available)
This is a really nice surprise. There is a little hump in the bass and midbass regions, and some wide, shallow dip in upper mids and lower treble (i.e., slightly polite presentation). Otherwise, these are relatively accurate headphones at a fraction ($30) of cost of headphones of comparable quality. Construction is good for the price. The pad size is between over-ear and on-ear, but comfortable enough.

Panasonic RP-HTF600-S (semi-open headphones)
Warm tone, deep bass. Treble is there, but upper mids and lower treble are lacking. Comfortable to wear. A good value, but not great for those looking for reasonably accurate sound.

Brainwavz HM3 / Incipio F38 (no data available)
Mid/upper bass ruins the sound which has otherwise good midrange-treble balance. Very uncomfortable to wear due to non-swivel cups.

Tascam TH-2000 (no data available)
Simply inferior to its younger brother TH02. Very dull and muddy presentation. The model uses the same ear cups as TH02 but contains different drive units. The driver may have better components but execution must be bad. Not worth the asking price.

AKG K518LE
You need to remove the thick foam pad at the driver's front (easily removable) to have better bass-to-mids balance. Even the pad removed, the phones still have bass-oriented sound, but not bad. Mids to treble balance is good. Somewhat similar sound signature to Tascam TH-02's. But the TH-02 sounds a little more natural. The headband can be too small for some people. The clamping force is a bit above a comfortable level.

Sennheiser HD 429
Anothter pair of headphones with bass emphasis. Not overly bassy, though. But a bigger problem is treble, which is a little too polite to be neutral. I would not consider these headphones a good value.

Creative Aurvana Live!
Smooth and warm tone. Bass is somewhat loose at times. Treble has sparkles and at the same time sounds smooth. But relative to bass and treble, upper mids and lower treble are somewhat recessed, making the headphones' sound colored. Some people may feel them musical and full, but I prefer the Tascam TH02 at a lower price. The appearance is very good, though, with some feel of high quality. Very comfortable to wear with memory foam pads.

KRK KNS 6400
It has much more neutral sound than the headphones described above. Mid- and upper bass is somewhat lacking, and treble is a little overly presented. Good monitor-type sound. But there is one problem with these headphones. They are not very efficient, which means their usability is limited---you need a desktop headphone amp or a high-current capable portable amp to make them sound good. A little too bright treble is a weakness, too.

Shure SRH440
Without doubt, these are the best of the bunch. Perceived dynamic range is unbelievably wide. These are in a different league in terms of clarity as well---perhaps, the KNS 6400 is close but also with weaknesses (see above). Treble is sometimes a little on the bright side, but not as bright as the KNS6400's. Some people may find them bright with bright recordings, but the headphones should not be blamed for that. These produce very neutral and accurate sound. Bass is sufficient and often pleasantly strong in the mid- and upper bass regions, but deeper bass is not covered by these cans. Most music recordings do not contain this deep bass, anyway.

I summarize my findings with the following top two picks:

1. Shure SRH440: These are the headphones you can safely choose under $100 if what you are looking for is accurate, neutral sound.

2. Tascam TH-02: This is a secret gem. At $30, you get really good closed cans. Its overall presentation is not as clear as the SRH440's, but with their price factored in, you cannot complain. They are definitely in the same league as the AKG K518LE (foam pads removed) and the Creative Aurvana Live. It may depend on personal preference, but among the three, my pick is the Tascam. The Creative has a better look and feel, but I'd choose the Tascam for its sound.

Another headphone model I wanted to include in my search was the Sennheiser HD 280 Pro ($90-$100), but after I listened to the Shure SRH440, I decided not to. According to HeadRoom's measurements and many people's common impressions, the HD 280 Pro has a little subdued treble compared to the SRH440 which has great mids to treble balance when compared to my reference speakers. The Sennheiser covers the lowest octave much better than the Shure, but that is not my priority.

I also considered the Koss ProDJ100 because of good reviews, but ruled them out because of their measurements. Their response might be flat in fundamental tones from most instruments but not with harmonics due to a large dip around 5-6kHz. Some people may think they sound good, but there is no way for them to sound accurate and natural by my standard."
2,Shure SRH440 Professional Studio Headphones (Black),3.0 out of 5 stars,"Pros:
* Excellent frequency balance. All bands from low to high are represented well and fairly, not overwhelmingly.
* Very sensitive to quiet sounds, so high volume is almost never necessary, especially in a quiet room.
* In Overwatch terms, around the time of release this meant that if you set the volume such that the loudest possible 2khz square wave no longer caused pain, you could then use the same volume setting and, while standing at the factory entrance in King's Row, still hear a reaper walking upstairs. In the far deck. In short, ""rip headphone users"" should make no sense to you as nothing can cause you pain and you can hear everything.
* Isolation is good enough for moderate fan noise.

Cons:
* Headband lasts about 2 years tops for me as both pairs I've owned have broken at the thin sliding plastic joint
* Headphones are so heavy that your neck muscles will probably need some training to get used to them.
* Headphones are so heavy that the top of my head began to develop a bald spot from long term use. After switching to KRK studio headphones which are much lighter (but not as bright sounding as these), the bald spot grew back within a month.

In short, know that you will have an interesting, yet inherently transient experience with these headphones. Don't expect to pass them to your grandchildren or anything."
3,Shure SRH440 Professional Studio Headphones (Black),4.0 out of 5 stars,"Before I start my review I would like to say that I'm not a musician and I don't know anything about recording or mixing audio. I got sick and tired of cheaper headphones that needed an extreme EQ adjustment to sound even across the entire frequency spectrum. I wanted to try headphones were supposed to have neutral sound and was as close to having a flat linear frequency response as possible.

I fell in love with them the instant I heard them for the first time. Everything sounded so clean, so balanced and not even once made me want to turn on an EQ. I even played back a frequency sweep on them and I couldn't hear any of the frequencies being any louder or quieter then any of the others. These headphones match my ears' own natural frequency response very well.

I've seen quite a few people complain the there's not enough bass, but not to me. I think it's spot on. It's very tight, clean, and accurate and never gets sloppy or muddy even on the most bass heavy songs. The midrange is nice and wide and full. In fact, the midrange was the very first thing I noticed and is something I never knew I was missing so badly and wanted more of compared to all my previous headphones in my past. The treble is sharp and crystal clean and clear and detailed but yet not harsh to my ears at all. Everything is all in balance and totally flat just as I was expecting and wanting in these headphones. In fact I even reverted my iPod back to stock firmware from rockbox because I no longer have to tame my headphones' sound with an custom EQ.

These are so far the best (and most expensive) headphones I've ever owned. I absolutely love how the sound and I think they're perfect in that aspect.

Why 4 stars then?
2 words, build quality. These headphones feel really weak and the used pair I had before buying these brand new broke right at it's hinge exactly how a few other reviewers on this site had shown and I'm afraid my new ones might do that. Also, even after very light usage, my headphone jack is starting to bend at the tip. But hey, that's what having a replaceable cable is for and I've seen some pretty nice and extra durable looking third-party cables out there for these. ;)

EDIT: The right side completely broke off and I had to do a MacGyver style repair to get them back together. But the sound is still just as good though."
4,Shure SRH440 Professional Studio Headphones (Black),5.0 out of 5 stars,"UPDATE: August 2012
Shure replaced my phones!
I wrote to them as well as called them. Very friendly staff.
Turns out there was a Shure partner in New Delhi and I went to their location and they changed the phones for new ones on the spot. With two years manufacturers warranty, that's awesome.
The design flaw still stands of course. I'm Shure they'll fix it.
I wouldn't want to use another set of cans. These are just perfect.

UPDATE: July 2012
There is a metal T shaped hook that fits into the top (head) piece. Its held in place by a plastic cap covered by 4 small screws. This plastic cap has broken on my right cup and its about to break on the left as well (I just checked).

This plastic ""cap"" that holds down the metal T joint, is very easy to break. It broke on my right can and is almost broken on the left as well. Ive put up some pictures.

I really think Shure needs to look into this and strengthen the design at the joints.

These caps should've been made of metal. Mind you, I have used these phones VERY VERY carefully. I don't see these working in a real commercial studio environment.

Apart from that still a great sounding pair of cans.
______________________________________________________
My mixes improved when i started using these cans.

They do bring out reasonable mid range detail you want to hear when you're EQ'ing your mixes. They are decently transparent and have close to a flat response.

To know exactly how the response of these cans are, search ""Shure SRH440 + frequency response""

They are reasonably flat upto say 3khz and then there's a dip from 3 to 8 khz followed by a spike to return to normal at say 10khz after which the response falls off.

i did some research and chose these over the 840. A Shure engineer or something like that said these were better for mastering/mixing. You can google ""Shure 440 vs 840"" if you'd like to confirm.

I just didn't really like the plastic feel of some of the connectors. I guess its not a big deal.

I'll update this review next year to write on how it worked out for me."
5,Shure SRH440 Professional Studio Headphones (Black),4.0 out of 5 stars,"Older and more dynamic material can sound great on these things. The flat and well-defined midrange is by far the best part. The bass works best with more pronounced or acoustic sounds. The treble may roll off a bit early for some tastes, but I found it balanced enough to do the job. Listening is accurate and modest. Bass will never thump, and ""S"" sounds won't scream at you.

Comfort concerns might be overstated in other reviews. I wouldn't wear them for hours at a time, but they're still a solid enough fit for my average-sized head, and fairly comfy. The detachable cord is a big win in my book, and has saved me from tangled nightmares and any fear of breaking the connector."
6,Shure SRH440 Professional Studio Headphones (Black),3.0 out of 5 stars,"Edit: I must update this review to mention that these headphones have broken like many others who have posted reviews. The sliding hinge no longer sticks and the headphones on the left hand side simply fall apart. I can push the metal interior back into the housing which keeps them sort of working for a few times until the friction of use breaks them again. Very frustrating, as it has only been 7 months and I have taken extremely good care of them.

Previous review:

I've owned these headphones for four months, wearing them about 4-6 hours per work day. They are the single most uncomfortable pair of headphones I've ever used out-of-the-box. This is a very relative bias, but after seeing other reviews claiming they are very comfortable, I don't want to steer others into the same trap. If you find them comfortable enough, you're lucky! I had coworkers try them out and comment, and receive all negative feedback in terms of comfort.

Here's what I bought along these headphones in order to increase the comfort to allow for all day use:

- Velour ear pads http://www.amazon.com/gp/product/B005OM06RG/ref=oh_details_o01_s00_i00?ie=UTF8&psc=1
- Extra cushion support http://www.amazon.com/gp/product/B00862522A/ref=oh_details_o09_s00_i00?ie=UTF8&psc=1
- Standard black velcro

I took the extra cushion support and put black velcro along the back and along the top of the headphones. This provided the perfect amount of cushion. The replacement ear pads also increased comfort.

As for the quality, they are perfect for my needs and there are plenty of more technical reviews to base opinions from. Overall after lightly modifying the stock headset, I'm very happy."
7,Shure SRH440 Professional Studio Headphones (Black),4.0 out of 5 stars,"The Shure SRH440 headphones are sturdy and seem to be generally well constructed. As per the experience of many other reviewers, I found the ear cups and the headband to be quite uncomfortable (the headband began to pressure the top of my head almost immediately.)

I have already replaced the ear cups with the Shure SRH840 models (available on Amazon for $14.49) and they do indeed provide a much more comfortable fit. I have also ordered a ""Replacement Upgrade Headband Comfort Cushion Pad in Leatherette with snap locks"" (not sold by Shure - but also available on Amazon for $8.95). The trouble is, my $99 headphones now have cost me over $125 with shipping. So what do you get for $125?

The Pros:

* Quality construction and durability * Fairly precise separation between instruments, and quite good vocal reproduction * Decent soundstage (a sense of the instruments and/or musicians being in distinct places on the stage) * Generally non fatiguing listening

The Cons:

* Ouch. Fairly extensive modifications necessary to make the headphones comfortable (at least for me). These are supposed to be ""studio"" headphones. What gives? * Overall pretty flat sound reproduction. Hearing these 'phones will not knock you out of your chair - but they certainly won't make you wince either. * Depending on the source, the highs can be both ""bright"" and ""mushy"". This description sounds contradictory, but I feel it's accurate. Cymbals, horns, and other instrumental treble can be somewhat harsh and tinny - but at the same time ill-defined and ""smeared.""

For those who are wondering, I'm powering these phones with an HRT Headstreamer headphone amp/DAC - so they should be getting sufficient boost (and digital music should be smoothed out).

The Bottom Line:

I may have been a bit harsh in my description of these 'phones since I am used to the true audiophile-quality pair that I use for home listening. If you've been listening to your music and video on a pair of $14 earbuds, these Shures will be a very substantial upgrade, no doubt. For $99 bucks, they seem like a pretty decent deal - although when you add the expense of new ear cups and headband, it becomes a somewhat less obvious call. Other people really love these 'phones - and after a ""burn-in"" period, I may find there's more to enjoy."
8,Shure SRH440 Professional Studio Headphones (Black),5.0 out of 5 stars,"I bought these as monitor headphones for my small recording studio. I had another pair of isolation headphones, but these are better and the others are now backup units, or engineer units, because these isolate the monitor sound on performers _really_ effectively - sound goes in performers' ears and _not_ your mics. If you've ever had a click track bleed through to your microphone - or even had to work to prevent it - get a pair of these and relax.

And that's with the standard pads, too - the ones that come with the 440. A lot of people swap out the higher-end pads for comfort, but I find these pads perfectly acceptable, and as before, the sound containment is just great. I haven't had the weight problem others have mentioned, but I take my headset off whenever I can - too much headgear time can damage your hearing, and nobody needs _that_. I could see the top padding being inadequate for long-term wearing, though.

These aren't my listening-for-pleasure headphones, but that's not what they're for; they don't do any of the sound sweetening you're used to hearing on home headsets. But when mixing an album, _you don't want that kind of help_. You want to sound good _without_ that, and that's what these are for. They have the nice flat, even reference sound - similar to my studio flat reference speakers, tho' not _as_ flat - which you need for recording. In short, they do what they say on the tin: they're studio reference headsets. Not pleasure-listening headsets. And for that job, they're great."
9,Shure SRH440 Professional Studio Headphones (Black),4.0 out of 5 stars,"Purchased these headphones back in May 2012 as they were the cheapest headphones that had a detachable cable. I'm not a big audiophile, but these headphones sound good, and I've had too many pairs of Sennheisers die on me from faulty cables.

As of this writing (Dec 2013) the cable still has no issues. I have, however, broken one of the joints in the headband that allow the cups to fold/articulate for comfort. I was able to superglue an extremely tiny plastic piece together and rebuild the headphones almost as they were. This patch has held for a few months, but I expect this point of failure will be the death of these headphones. This same weak point maybe the source of several of the 1-star reviews. I do emphasize tiny: There are two screws in a couple mm wide piece of plastic that hold the joint together, and supergluing the plastic together without accidentally glueing the join shut was quite infuriating.

I still will keep the review at 4 stars, despite having to do a repair since I like how these headphones sound, find them otherwise comfortable, and frankly, my other headphones (mostly Sennheisers) have all died entirely far sooner than these, all from their integrated wiring.

Last thought: The coiled cable that comes with this is quite long. It can easy stretch 7-8 ft, but after that it starts to pull an awkward bit of tension. I find though this is a good length for desk usage since you can stand up and stretch without needing to take them off."
